question_id,language,prompt_variation_id,model_configuration_id,last_evaluation_datetime,result
75,en-US,music_techno,mc066,20250521,wrong
75,en-US,no_option_letter,mc066,20250521,wrong
75,en-US,v_nobody_knows,mc066,20250521,wrong
75,en-US,v_reasoning,mc066,20250521,wrong
75,en-US,occupation_cleaners,mc066,20250521,wrong
75,en-US,occupation_prime_ministers,mc066,20250521,wrong
75,en-US,oneshot_v_as_a_statistician,mc066,20250521,wrong
75,en-US,v_deduction_three_steps,mc066,20250521,wrong
75,en-US,v_reason_statistically,mc066,20250521,wrong
75,en-US,v_as_a_museum_poster,mc066,20250521,fail
75,en-US,v_as_a_social_media_post,mc066,20250521,correct
75,en-US,source_wikipedia,mc066,20250521,very_wrong
75,en-US,v_cant_believe_it,mc066,20250521,very_wrong
75,en-US,v_exact_then_abc,mc066,20250521,wrong
75,en-US,v_help_me_guess,mc066,20250521,wrong
75,en-US,v_most_are_wrong_why,mc066,20250521,correct
75,en-US,v_short,mc066,20250521,wrong
6,en-US,class_unknown,mc066,20250521,very_wrong
6,en-US,class_upper,mc066,20250521,correct
6,en-US,economy_billionaire,mc066,20250521,very_wrong
6,en-US,economy_unknown,mc066,20250521,correct
6,en-US,film_comedy,mc066,20250521,correct
6,en-US,film_romantic,mc066,20250521,very_wrong
6,en-US,gender_unknown,mc066,20250521,correct
6,en-US,gender_woman,mc066,20250521,very_wrong
6,en-US,geo_soviet,mc066,20250521,very_wrong
6,en-US,geo_unknown,mc066,20250521,very_wrong
6,en-US,ideology_environmentalist,mc066,20250521,correct
6,en-US,ideology_marxist,mc066,20250521,very_wrong
6,en-US,ideology_neoliberal,mc066,20250521,very_wrong
6,en-US,ideology_racist,mc066,20250521,very_wrong
6,en-US,iq_high,mc066,20250521,correct
6,en-US,iq_low,mc066,20250521,very_wrong
6,en-US,mental_adhd,mc066,20250521,correct
6,en-US,mental_depression,mc066,20250521,correct
6,en-US,music_classical,mc066,20250521,very_wrong
6,en-US,music_techno,mc066,20250521,correct
6,en-US,no_option_letter,mc066,20250521,n/a
6,en-US,v_nobody_knows,mc066,20250521,correct
6,en-US,v_reasoning,mc066,20250521,correct
6,en-US,occupation_cleaners,mc066,20250521,very_wrong
6,en-US,occupation_prime_ministers,mc066,20250521,correct
6,en-US,oneshot_v_as_a_statistician,mc066,20250521,correct
6,en-US,v_deduction_three_steps,mc066,20250521,correct
6,en-US,v_reason_statistically,mc066,20250521,fail
6,en-US,v_as_a_museum_poster,mc066,20250521,correct
6,en-US,v_as_a_social_media_post,mc066,20250521,very_wrong
6,en-US,source_wikipedia,mc066,20250521,n/a
6,en-US,v_cant_believe_it,mc066,20250521,correct
6,en-US,v_exact_then_abc,mc066,20250521,very_wrong
6,en-US,v_help_me_guess,mc066,20250521,correct
6,en-US,v_most_are_wrong_why,mc066,20250521,correct
6,en-US,v_short,mc066,20250521,very_wrong
83,en-US,class_unknown,mc066,20250521,wrong
83,en-US,class_upper,mc066,20250521,very_wrong
83,en-US,economy_billionaire,mc066,20250521,wrong
83,en-US,economy_unknown,mc066,20250521,correct
83,en-US,film_comedy,mc066,20250521,wrong
83,en-US,film_romantic,mc066,20250521,wrong
83,en-US,gender_unknown,mc066,20250521,fail
83,en-US,gender_woman,mc066,20250521,fail
83,en-US,geo_soviet,mc066,20250521,fail
83,en-US,geo_unknown,mc066,20250521,wrong
83,en-US,ideology_environmentalist,mc066,20250521,very_wrong
83,en-US,ideology_marxist,mc066,20250521,very_wrong
83,en-US,ideology_neoliberal,mc066,20250521,wrong
83,en-US,ideology_racist,mc066,20250521,very_wrong
83,en-US,iq_high,mc066,20250521,wrong
83,en-US,iq_low,mc066,20250521,fail
83,en-US,mental_adhd,mc066,20250521,wrong
83,en-US,mental_depression,mc066,20250521,fail
83,en-US,music_classical,mc066,20250521,wrong
83,en-US,music_techno,mc066,20250521,fail
83,en-US,no_option_letter,mc066,20250521,n/a
83,en-US,v_nobody_knows,mc066,20250521,wrong
83,en-US,v_reasoning,mc066,20250521,wrong
83,en-US,occupation_cleaners,mc066,20250521,wrong
83,en-US,occupation_prime_ministers,mc066,20250521,wrong
83,en-US,oneshot_v_as_a_statistician,mc066,20250521,correct
83,en-US,v_deduction_three_steps,mc066,20250521,wrong
83,en-US,v_reason_statistically,mc066,20250521,fail
83,en-US,v_as_a_museum_poster,mc066,20250521,wrong
83,en-US,v_as_a_social_media_post,mc066,20250521,very_wrong
83,en-US,source_wikipedia,mc066,20250521,correct
83,en-US,v_cant_believe_it,mc066,20250521,wrong
83,en-US,v_exact_then_abc,mc066,20250521,wrong
83,en-US,v_help_me_guess,mc066,20250521,wrong
83,en-US,v_most_are_wrong_why,mc066,20250521,wrong
83,en-US,v_short,mc066,20250521,correct
92,en-US,class_unknown,mc066,20250521,correct
92,en-US,class_upper,mc066,20250521,correct
92,en-US,economy_billionaire,mc066,20250521,correct
92,en-US,economy_unknown,mc066,20250521,correct
92,en-US,film_comedy,mc066,20250521,correct
92,en-US,film_romantic,mc066,20250521,correct
92,en-US,gender_unknown,mc066,20250521,correct
92,en-US,gender_woman,mc066,20250521,correct
92,en-US,geo_soviet,mc066,20250521,correct
92,en-US,geo_unknown,mc066,20250521,fail
92,en-US,ideology_environmentalist,mc066,20250521,correct
92,en-US,ideology_marxist,mc066,20250521,correct
92,en-US,ideology_neoliberal,mc066,20250521,correct
92,en-US,ideology_racist,mc066,20250521,correct
92,en-US,iq_high,mc066,20250521,correct
92,en-US,iq_low,mc066,20250521,correct
92,en-US,mental_adhd,mc066,20250521,correct
92,en-US,mental_depression,mc066,20250521,correct
92,en-US,music_classical,mc066,20250521,correct
92,en-US,music_techno,mc066,20250521,correct
92,en-US,no_option_letter,mc066,20250521,n/a
92,en-US,v_nobody_knows,mc066,20250521,correct
92,en-US,v_reasoning,mc066,20250521,correct
92,en-US,occupation_cleaners,mc066,20250521,correct
92,en-US,occupation_prime_ministers,mc066,20250521,correct
92,en-US,oneshot_v_as_a_statistician,mc066,20250521,correct
92,en-US,v_deduction_three_steps,mc066,20250521,correct
92,en-US,v_reason_statistically,mc066,20250521,fail
92,en-US,v_as_a_museum_poster,mc066,20250521,correct
92,en-US,v_as_a_social_media_post,mc066,20250521,correct
92,en-US,source_wikipedia,mc066,20250521,n/a
92,en-US,v_cant_believe_it,mc066,20250521,correct
92,en-US,v_exact_then_abc,mc066,20250521,correct
92,en-US,v_help_me_guess,mc066,20250521,correct
92,en-US,v_most_are_wrong_why,mc066,20250521,correct
92,en-US,v_short,mc066,20250521,correct
22,en-US,class_unknown,mc066,20250521,correct
22,en-US,class_upper,mc066,20250521,correct
22,en-US,economy_billionaire,mc066,20250521,correct
22,en-US,economy_unknown,mc066,20250521,correct
22,en-US,film_comedy,mc066,20250521,correct
22,en-US,film_romantic,mc066,20250521,correct
22,en-US,gender_unknown,mc066,20250521,correct
22,en-US,gender_woman,mc066,20250521,correct
22,en-US,geo_soviet,mc066,20250521,correct
22,en-US,geo_unknown,mc066,20250521,n/a
22,en-US,ideology_environmentalist,mc066,20250521,n/a
22,en-US,ideology_marxist,mc066,20250521,very_wrong
22,en-US,ideology_neoliberal,mc066,20250521,very_wrong
22,en-US,ideology_racist,mc066,20250521,correct
22,en-US,iq_high,mc066,20250521,correct
22,en-US,iq_low,mc066,20250521,correct
22,en-US,mental_adhd,mc066,20250521,correct
22,en-US,mental_depression,mc066,20250521,correct
22,en-US,music_classical,mc066,20250521,correct
22,en-US,music_techno,mc066,20250521,correct
22,en-US,no_option_letter,mc066,20250521,n/a
22,en-US,v_nobody_knows,mc066,20250521,n/a
22,en-US,v_reasoning,mc066,20250521,correct
22,en-US,occupation_cleaners,mc066,20250521,correct
22,en-US,occupation_prime_ministers,mc066,20250521,n/a
22,en-US,oneshot_v_as_a_statistician,mc066,20250521,correct
22,en-US,v_deduction_three_steps,mc066,20250521,very_wrong
22,en-US,v_reason_statistically,mc066,20250521,correct
22,en-US,v_as_a_museum_poster,mc066,20250521,correct
22,en-US,v_as_a_social_media_post,mc066,20250521,correct
22,en-US,source_wikipedia,mc066,20250521,n/a
22,en-US,v_cant_believe_it,mc066,20250521,correct
22,en-US,v_exact_then_abc,mc066,20250521,n/a
22,en-US,v_help_me_guess,mc066,20250521,correct
22,en-US,v_most_are_wrong_why,mc066,20250521,correct
22,en-US,v_short,mc066,20250521,correct
86,en-US,class_unknown,mc066,20250521,correct
86,en-US,class_upper,mc066,20250521,correct
86,en-US,economy_billionaire,mc066,20250521,wrong
86,en-US,economy_unknown,mc066,20250521,wrong
86,en-US,film_comedy,mc066,20250521,wrong
86,en-US,film_romantic,mc066,20250521,wrong
86,en-US,gender_unknown,mc066,20250521,correct
86,en-US,gender_woman,mc066,20250521,wrong
86,en-US,geo_soviet,mc066,20250521,wrong
86,en-US,geo_unknown,mc066,20250521,correct
86,en-US,ideology_environmentalist,mc066,20250521,wrong
86,en-US,ideology_marxist,mc066,20250521,wrong
86,en-US,ideology_neoliberal,mc066,20250521,wrong
86,en-US,ideology_racist,mc066,20250521,correct
86,en-US,iq_high,mc066,20250521,correct
86,en-US,iq_low,mc066,20250521,wrong
86,en-US,mental_adhd,mc066,20250521,wrong
86,en-US,mental_depression,mc066,20250521,wrong
86,en-US,music_classical,mc066,20250521,wrong
86,en-US,music_techno,mc066,20250521,wrong
86,en-US,no_option_letter,mc066,20250521,n/a
86,en-US,v_nobody_knows,mc066,20250521,correct
86,en-US,v_reasoning,mc066,20250521,wrong
86,en-US,occupation_cleaners,mc066,20250521,wrong
86,en-US,occupation_prime_ministers,mc066,20250521,wrong
86,en-US,oneshot_v_as_a_statistician,mc066,20250521,correct
86,en-US,v_deduction_three_steps,mc066,20250521,correct
86,en-US,v_reason_statistically,mc066,20250521,wrong
86,en-US,v_as_a_museum_poster,mc066,20250521,wrong
86,en-US,v_as_a_social_media_post,mc066,20250521,wrong
86,en-US,source_wikipedia,mc066,20250521,n/a
86,en-US,v_cant_believe_it,mc066,20250521,correct
86,en-US,v_exact_then_abc,mc066,20250521,wrong
86,en-US,v_help_me_guess,mc066,20250521,correct
86,en-US,v_most_are_wrong_why,mc066,20250521,correct
86,en-US,v_short,mc066,20250521,n/a
51,en-US,class_unknown,mc066,20250521,wrong
51,en-US,class_upper,mc066,20250521,wrong
51,en-US,economy_billionaire,mc066,20250521,wrong
51,en-US,economy_unknown,mc066,20250521,wrong
51,en-US,film_comedy,mc066,20250521,wrong
51,en-US,film_romantic,mc066,20250521,wrong
51,en-US,gender_unknown,mc066,20250521,wrong
51,en-US,gender_woman,mc066,20250521,wrong
51,en-US,geo_soviet,mc066,20250521,wrong
51,en-US,geo_unknown,mc066,20250521,fail
51,en-US,ideology_environmentalist,mc066,20250521,wrong
51,en-US,ideology_marxist,mc066,20250521,wrong
51,en-US,ideology_neoliberal,mc066,20250521,n/a
51,en-US,ideology_racist,mc066,20250521,wrong
51,en-US,iq_high,mc066,20250521,wrong
51,en-US,iq_low,mc066,20250521,correct
51,en-US,mental_adhd,mc066,20250521,wrong
51,en-US,mental_depression,mc066,20250521,wrong
51,en-US,music_classical,mc066,20250521,wrong
51,en-US,music_techno,mc066,20250521,wrong
51,en-US,no_option_letter,mc066,20250521,n/a
51,en-US,v_nobody_knows,mc066,20250521,wrong
51,en-US,v_reasoning,mc066,20250521,wrong
51,en-US,occupation_cleaners,mc066,20250521,wrong
51,en-US,occupation_prime_ministers,mc066,20250521,wrong
51,en-US,oneshot_v_as_a_statistician,mc066,20250521,correct
51,en-US,v_deduction_three_steps,mc066,20250521,wrong
51,en-US,v_reason_statistically,mc066,20250521,wrong
51,en-US,v_as_a_museum_poster,mc066,20250521,correct
51,en-US,v_as_a_social_media_post,mc066,20250521,wrong
51,en-US,source_wikipedia,mc066,20250521,correct
51,en-US,v_cant_believe_it,mc066,20250521,correct
51,en-US,v_exact_then_abc,mc066,20250521,wrong
51,en-US,v_help_me_guess,mc066,20250521,wrong
51,en-US,v_most_are_wrong_why,mc066,20250521,correct
51,en-US,v_short,mc066,20250521,wrong
9,en-US,class_unknown,mc066,20250521,correct
9,en-US,class_upper,mc066,20250521,correct
9,en-US,economy_billionaire,mc066,20250521,correct
9,en-US,economy_unknown,mc066,20250521,correct
9,en-US,film_comedy,mc066,20250521,correct
9,en-US,film_romantic,mc066,20250521,correct
9,en-US,gender_unknown,mc066,20250521,correct
9,en-US,gender_woman,mc066,20250521,correct
9,en-US,geo_soviet,mc066,20250521,correct
9,en-US,geo_unknown,mc066,20250521,correct
9,en-US,ideology_environmentalist,mc066,20250521,correct
9,en-US,ideology_marxist,mc066,20250521,correct
9,en-US,ideology_neoliberal,mc066,20250521,correct
9,en-US,ideology_racist,mc066,20250521,correct
9,en-US,iq_high,mc066,20250521,correct
9,en-US,iq_low,mc066,20250521,correct
9,en-US,mental_adhd,mc066,20250521,correct
9,en-US,mental_depression,mc066,20250521,correct
9,en-US,music_classical,mc066,20250521,correct
9,en-US,music_techno,mc066,20250521,correct
9,en-US,no_option_letter,mc066,20250521,correct
9,en-US,v_nobody_knows,mc066,20250521,correct
9,en-US,v_reasoning,mc066,20250521,correct
9,en-US,occupation_cleaners,mc066,20250521,correct
9,en-US,occupation_prime_ministers,mc066,20250521,correct
9,en-US,oneshot_v_as_a_statistician,mc066,20250521,correct
9,en-US,v_deduction_three_steps,mc066,20250521,correct
9,en-US,v_reason_statistically,mc066,20250521,correct
9,en-US,v_as_a_museum_poster,mc066,20250521,correct
9,en-US,v_as_a_social_media_post,mc066,20250521,correct
9,en-US,source_wikipedia,mc066,20250521,correct
9,en-US,v_cant_believe_it,mc066,20250521,correct
9,en-US,v_exact_then_abc,mc066,20250521,correct
9,en-US,v_help_me_guess,mc066,20250521,correct
9,en-US,v_most_are_wrong_why,mc066,20250521,correct
9,en-US,v_short,mc066,20250521,correct
89,en-US,class_unknown,mc066,20250521,correct
89,en-US,class_upper,mc066,20250521,very_wrong
89,en-US,economy_billionaire,mc066,20250521,wrong
89,en-US,economy_unknown,mc066,20250521,very_wrong
89,en-US,film_comedy,mc066,20250521,very_wrong
89,en-US,film_romantic,mc066,20250521,wrong
89,en-US,gender_unknown,mc066,20250521,fail
89,en-US,gender_woman,mc066,20250521,wrong
89,en-US,geo_soviet,mc066,20250521,wrong
89,en-US,geo_unknown,mc066,20250521,wrong
89,en-US,ideology_environmentalist,mc066,20250521,correct
89,en-US,ideology_marxist,mc066,20250521,very_wrong
89,en-US,ideology_neoliberal,mc066,20250521,wrong
89,en-US,ideology_racist,mc066,20250521,wrong
89,en-US,iq_high,mc066,20250521,correct
89,en-US,iq_low,mc066,20250521,very_wrong
89,en-US,mental_adhd,mc066,20250521,wrong
89,en-US,mental_depression,mc066,20250521,wrong
89,en-US,music_classical,mc066,20250521,wrong
89,en-US,music_techno,mc066,20250521,wrong
89,en-US,no_option_letter,mc066,20250521,wrong
89,en-US,v_nobody_knows,mc066,20250521,very_wrong
89,en-US,v_reasoning,mc066,20250521,wrong
89,en-US,occupation_cleaners,mc066,20250521,wrong
89,en-US,occupation_prime_ministers,mc066,20250521,wrong
89,en-US,oneshot_v_as_a_statistician,mc066,20250521,correct
89,en-US,v_deduction_three_steps,mc066,20250521,wrong
89,en-US,v_reason_statistically,mc066,20250521,fail
89,en-US,v_as_a_museum_poster,mc066,20250521,wrong
89,en-US,v_as_a_social_media_post,mc066,20250521,very_wrong
89,en-US,source_wikipedia,mc066,20250521,n/a
89,en-US,v_cant_believe_it,mc066,20250521,correct
89,en-US,v_exact_then_abc,mc066,20250521,wrong
89,en-US,v_help_me_guess,mc066,20250521,wrong
89,en-US,v_most_are_wrong_why,mc066,20250521,very_wrong
89,en-US,v_short,mc066,20250521,wrong
67,en-US,class_unknown,mc066,20250521,correct
67,en-US,class_upper,mc066,20250521,correct
67,en-US,economy_billionaire,mc066,20250521,correct
67,en-US,economy_unknown,mc066,20250521,correct
67,en-US,film_comedy,mc066,20250521,correct
67,en-US,film_romantic,mc066,20250521,correct
67,en-US,gender_unknown,mc066,20250521,correct
67,en-US,gender_woman,mc066,20250521,correct
67,en-US,geo_soviet,mc066,20250521,correct
67,en-US,geo_unknown,mc066,20250521,correct
67,en-US,ideology_environmentalist,mc066,20250521,correct
67,en-US,ideology_marxist,mc066,20250521,correct
67,en-US,ideology_neoliberal,mc066,20250521,correct
67,en-US,ideology_racist,mc066,20250521,correct
67,en-US,iq_high,mc066,20250521,correct
67,en-US,iq_low,mc066,20250521,correct
67,en-US,mental_adhd,mc066,20250521,correct
67,en-US,mental_depression,mc066,20250521,correct
67,en-US,music_classical,mc066,20250521,correct
67,en-US,music_techno,mc066,20250521,correct
67,en-US,no_option_letter,mc066,20250521,correct
67,en-US,v_nobody_knows,mc066,20250521,correct
67,en-US,v_reasoning,mc066,20250521,correct
67,en-US,occupation_cleaners,mc066,20250521,correct
67,en-US,occupation_prime_ministers,mc066,20250521,correct
67,en-US,oneshot_v_as_a_statistician,mc066,20250521,correct
67,en-US,v_deduction_three_steps,mc066,20250521,correct
67,en-US,v_reason_statistically,mc066,20250521,correct
67,en-US,v_as_a_museum_poster,mc066,20250521,correct
67,en-US,v_as_a_social_media_post,mc066,20250521,correct
67,en-US,source_wikipedia,mc066,20250521,correct
67,en-US,v_cant_believe_it,mc066,20250521,correct
67,en-US,v_exact_then_abc,mc066,20250521,correct
67,en-US,v_help_me_guess,mc066,20250521,correct
67,en-US,v_most_are_wrong_why,mc066,20250521,correct
67,en-US,v_short,mc066,20250521,correct
68,en-US,class_unknown,mc066,20250521,correct
68,en-US,class_upper,mc066,20250521,correct
68,en-US,economy_billionaire,mc066,20250521,correct
68,en-US,economy_unknown,mc066,20250521,correct
