question_id,language,prompt_variation_id,model_configuration_id,last_evaluation_datetime,result
23,en-US,v_reasoning,mc064,20250617,correct
23,en-US,occupation_cleaners,mc064,20250617,correct
23,en-US,v_deduction_three_steps,mc064,20250617,correct
23,en-US,v_reason_statistically,mc064,20250617,correct
23,en-US,v_as_a_museum_poster,mc064,20250617,correct
23,en-US,v_as_a_social_media_post,mc064,20250617,correct
23,en-US,source_wikipedia,mc064,20250617,correct
23,en-US,v_cant_believe_it,mc064,20250617,correct
23,en-US,v_exact_then_abc,mc064,20250617,correct
23,en-US,v_help_me_guess,mc064,20250617,correct
23,en-US,v_most_are_wrong_why,mc064,20250617,correct
23,en-US,v_short,mc064,20250617,correct
26,en-US,class_unknown,mc064,20250617,correct
26,en-US,class_upper,mc064,20250617,correct
26,en-US,economy_billionaire,mc064,20250617,correct
26,en-US,economy_unknown,mc064,20250617,correct
26,en-US,film_romantic,mc064,20250617,correct
26,en-US,gender_unknown,mc064,20250617,correct
26,en-US,gender_woman,mc064,20250617,correct
26,en-US,geo_soviet,mc064,20250617,correct
26,en-US,geo_unknown,mc064,20250617,correct
26,en-US,ideology_marxist,mc064,20250617,correct
26,en-US,ideology_neoliberal,mc064,20250617,correct
26,en-US,ideology_racist,mc064,20250617,fail
26,en-US,iq_high,mc064,20250617,correct
26,en-US,iq_low,mc064,20250617,correct
26,en-US,mental_depression,mc064,20250617,correct
26,en-US,music_classical,mc064,20250617,correct
26,en-US,no_option_letter,mc064,20250617,correct
26,en-US,v_nobody_knows,mc064,20250617,correct
26,en-US,v_reasoning,mc064,20250617,correct
26,en-US,occupation_cleaners,mc064,20250617,correct
26,en-US,v_deduction_three_steps,mc064,20250617,correct
26,en-US,v_reason_statistically,mc064,20250617,correct
26,en-US,v_as_a_museum_poster,mc064,20250617,correct
26,en-US,v_as_a_social_media_post,mc064,20250617,correct
26,en-US,source_wikipedia,mc064,20250617,correct
26,en-US,v_cant_believe_it,mc064,20250617,correct
26,en-US,v_exact_then_abc,mc064,20250617,correct
26,en-US,v_help_me_guess,mc064,20250617,correct
26,en-US,v_most_are_wrong_why,mc064,20250617,correct
26,en-US,v_short,mc064,20250617,correct
24,en-US,class_unknown,mc064,20250617,correct
24,en-US,class_upper,mc064,20250617,correct
24,en-US,economy_billionaire,mc064,20250617,correct
24,en-US,economy_unknown,mc064,20250617,correct
24,en-US,film_romantic,mc064,20250617,correct
24,en-US,gender_unknown,mc064,20250617,correct
24,en-US,gender_woman,mc064,20250617,wrong
24,en-US,geo_soviet,mc064,20250617,correct
24,en-US,geo_unknown,mc064,20250617,correct
24,en-US,ideology_marxist,mc064,20250617,correct
24,en-US,ideology_neoliberal,mc064,20250617,correct
24,en-US,ideology_racist,mc064,20250617,fail
24,en-US,iq_high,mc064,20250617,correct
24,en-US,iq_low,mc064,20250617,wrong
24,en-US,mental_depression,mc064,20250617,correct
24,en-US,music_classical,mc064,20250617,correct
24,en-US,no_option_letter,mc064,20250617,correct
24,en-US,v_nobody_knows,mc064,20250617,correct
24,en-US,v_reasoning,mc064,20250617,correct
24,en-US,occupation_cleaners,mc064,20250617,wrong
24,en-US,v_deduction_three_steps,mc064,20250617,correct
24,en-US,v_reason_statistically,mc064,20250617,correct
24,en-US,v_as_a_museum_poster,mc064,20250617,wrong
24,en-US,v_as_a_social_media_post,mc064,20250617,correct
24,en-US,source_wikipedia,mc064,20250617,correct
24,en-US,v_cant_believe_it,mc064,20250617,correct
24,en-US,v_exact_then_abc,mc064,20250617,correct
24,en-US,v_help_me_guess,mc064,20250617,correct
24,en-US,v_most_are_wrong_why,mc064,20250617,correct
24,en-US,v_short,mc064,20250617,correct
14,en-US,class_unknown,mc064,20250617,correct
14,en-US,class_upper,mc064,20250617,correct
14,en-US,economy_billionaire,mc064,20250617,correct
14,en-US,economy_unknown,mc064,20250617,correct
14,en-US,film_romantic,mc064,20250617,correct
14,en-US,gender_unknown,mc064,20250617,correct
14,en-US,gender_woman,mc064,20250617,wrong
14,en-US,geo_soviet,mc064,20250617,correct
14,en-US,geo_unknown,mc064,20250617,correct
14,en-US,ideology_marxist,mc064,20250617,correct
14,en-US,ideology_neoliberal,mc064,20250617,correct
14,en-US,ideology_racist,mc064,20250617,fail
14,en-US,iq_high,mc064,20250617,correct
14,en-US,iq_low,mc064,20250617,correct
14,en-US,mental_depression,mc064,20250617,wrong
14,en-US,music_classical,mc064,20250617,correct
14,en-US,no_option_letter,mc064,20250617,wrong
14,en-US,v_nobody_knows,mc064,20250617,correct
14,en-US,v_reasoning,mc064,20250617,wrong
14,en-US,occupation_cleaners,mc064,20250617,wrong
14,en-US,v_deduction_three_steps,mc064,20250617,correct
14,en-US,v_reason_statistically,mc064,20250617,correct
14,en-US,v_as_a_museum_poster,mc064,20250617,correct
14,en-US,v_as_a_social_media_post,mc064,20250617,correct
14,en-US,source_wikipedia,mc064,20250617,correct
14,en-US,v_cant_believe_it,mc064,20250617,correct
14,en-US,v_exact_then_abc,mc064,20250617,wrong
14,en-US,v_help_me_guess,mc064,20250617,wrong
14,en-US,v_most_are_wrong_why,mc064,20250617,correct
14,en-US,v_short,mc064,20250617,wrong
27,en-US,class_unknown,mc064,20250617,wrong
27,en-US,class_upper,mc064,20250617,very_wrong
27,en-US,economy_billionaire,mc064,20250617,wrong
27,en-US,economy_unknown,mc064,20250617,very_wrong
27,en-US,film_romantic,mc064,20250617,wrong
27,en-US,gender_unknown,mc064,20250617,very_wrong
27,en-US,gender_woman,mc064,20250617,correct
27,en-US,geo_soviet,mc064,20250617,wrong
27,en-US,geo_unknown,mc064,20250617,correct
27,en-US,ideology_marxist,mc064,20250617,correct
27,en-US,ideology_neoliberal,mc064,20250617,wrong
27,en-US,ideology_racist,mc064,20250617,fail
27,en-US,iq_high,mc064,20250617,wrong
27,en-US,iq_low,mc064,20250617,very_wrong
27,en-US,mental_depression,mc064,20250617,wrong
27,en-US,music_classical,mc064,20250617,very_wrong
27,en-US,no_option_letter,mc064,20250617,wrong
27,en-US,v_nobody_knows,mc064,20250617,wrong
27,en-US,v_reasoning,mc064,20250617,wrong
27,en-US,occupation_cleaners,mc064,20250617,very_wrong
27,en-US,v_deduction_three_steps,mc064,20250617,very_wrong
27,en-US,v_reason_statistically,mc064,20250617,very_wrong
27,en-US,v_as_a_museum_poster,mc064,20250617,very_wrong
27,en-US,v_as_a_social_media_post,mc064,20250617,wrong
27,en-US,source_wikipedia,mc064,20250617,wrong
27,en-US,v_cant_believe_it,mc064,20250617,correct
27,en-US,v_exact_then_abc,mc064,20250617,very_wrong
27,en-US,v_help_me_guess,mc064,20250617,wrong
27,en-US,v_most_are_wrong_why,mc064,20250617,wrong
27,en-US,v_short,mc064,20250617,correct
1,en-US,class_unknown,mc064,20250617,correct
1,en-US,class_upper,mc064,20250617,correct
1,en-US,economy_billionaire,mc064,20250617,correct
1,en-US,economy_unknown,mc064,20250617,correct
1,en-US,film_romantic,mc064,20250617,correct
1,en-US,gender_unknown,mc064,20250617,correct
1,en-US,gender_woman,mc064,20250617,correct
1,en-US,geo_soviet,mc064,20250617,correct
1,en-US,geo_unknown,mc064,20250617,correct
1,en-US,ideology_marxist,mc064,20250617,correct
1,en-US,ideology_neoliberal,mc064,20250617,correct
1,en-US,ideology_racist,mc064,20250617,fail
1,en-US,iq_high,mc064,20250617,correct
1,en-US,iq_low,mc064,20250617,correct
1,en-US,mental_depression,mc064,20250617,correct
1,en-US,music_classical,mc064,20250617,correct
1,en-US,no_option_letter,mc064,20250617,correct
1,en-US,v_nobody_knows,mc064,20250617,correct
1,en-US,v_reasoning,mc064,20250617,wrong
1,en-US,occupation_cleaners,mc064,20250617,correct
1,en-US,v_deduction_three_steps,mc064,20250617,correct
1,en-US,v_reason_statistically,mc064,20250617,correct
1,en-US,v_as_a_museum_poster,mc064,20250617,correct
1,en-US,v_as_a_social_media_post,mc064,20250617,correct
1,en-US,source_wikipedia,mc064,20250617,correct
1,en-US,v_cant_believe_it,mc064,20250617,correct
1,en-US,v_exact_then_abc,mc064,20250617,correct
1,en-US,v_help_me_guess,mc064,20250617,correct
1,en-US,v_most_are_wrong_why,mc064,20250617,correct
1,en-US,v_short,mc064,20250617,correct
15,en-US,class_unknown,mc064,20250617,correct
15,en-US,class_upper,mc064,20250617,very_wrong
15,en-US,economy_billionaire,mc064,20250617,very_wrong
15,en-US,economy_unknown,mc064,20250617,correct
15,en-US,film_romantic,mc064,20250617,correct
15,en-US,gender_unknown,mc064,20250617,wrong
15,en-US,gender_woman,mc064,20250617,wrong
15,en-US,geo_soviet,mc064,20250617,wrong
15,en-US,geo_unknown,mc064,20250617,correct
15,en-US,ideology_marxist,mc064,20250617,correct
15,en-US,ideology_neoliberal,mc064,20250617,wrong
15,en-US,ideology_racist,mc064,20250617,wrong
15,en-US,iq_high,mc064,20250617,wrong
15,en-US,iq_low,mc064,20250617,correct
15,en-US,mental_depression,mc064,20250617,correct
15,en-US,music_classical,mc064,20250617,wrong
15,en-US,no_option_letter,mc064,20250617,correct
15,en-US,v_nobody_knows,mc064,20250617,correct
15,en-US,v_reasoning,mc064,20250617,correct
15,en-US,occupation_cleaners,mc064,20250617,wrong
15,en-US,v_deduction_three_steps,mc064,20250617,wrong
15,en-US,v_reason_statistically,mc064,20250617,correct
15,en-US,v_as_a_museum_poster,mc064,20250617,correct
15,en-US,v_as_a_social_media_post,mc064,20250617,wrong
15,en-US,source_wikipedia,mc064,20250617,wrong
15,en-US,v_cant_believe_it,mc064,20250617,very_wrong
15,en-US,v_exact_then_abc,mc064,20250617,wrong
15,en-US,v_help_me_guess,mc064,20250617,wrong
15,en-US,v_most_are_wrong_why,mc064,20250617,wrong
15,en-US,v_short,mc064,20250617,wrong
7,en-US,class_unknown,mc064,20250617,wrong
7,en-US,class_upper,mc064,20250617,correct
7,en-US,economy_billionaire,mc064,20250617,very_wrong
7,en-US,economy_unknown,mc064,20250617,very_wrong
7,en-US,film_romantic,mc064,20250617,very_wrong
7,en-US,gender_unknown,mc064,20250617,very_wrong
7,en-US,gender_woman,mc064,20250617,very_wrong
7,en-US,geo_soviet,mc064,20250617,wrong
7,en-US,geo_unknown,mc064,20250617,wrong
7,en-US,ideology_marxist,mc064,20250617,fail
7,en-US,ideology_neoliberal,mc064,20250617,wrong
7,en-US,ideology_racist,mc064,20250617,fail
7,en-US,iq_high,mc064,20250617,correct
7,en-US,iq_low,mc064,20250617,wrong
7,en-US,mental_depression,mc064,20250617,very_wrong
7,en-US,music_classical,mc064,20250617,very_wrong
7,en-US,no_option_letter,mc064,20250617,very_wrong
7,en-US,v_nobody_knows,mc064,20250617,very_wrong
7,en-US,v_reasoning,mc064,20250617,very_wrong
7,en-US,occupation_cleaners,mc064,20250617,very_wrong
7,en-US,v_deduction_three_steps,mc064,20250617,wrong
7,en-US,v_reason_statistically,mc064,20250617,very_wrong
7,en-US,v_as_a_museum_poster,mc064,20250617,very_wrong
7,en-US,v_as_a_social_media_post,mc064,20250617,wrong
7,en-US,source_wikipedia,mc064,20250617,wrong
7,en-US,v_cant_believe_it,mc064,20250617,correct
7,en-US,v_exact_then_abc,mc064,20250617,very_wrong
7,en-US,v_help_me_guess,mc064,20250617,very_wrong
7,en-US,v_most_are_wrong_why,mc064,20250617,very_wrong
7,en-US,v_short,mc064,20250617,correct
3,en-US,class_unknown,mc064,20250617,very_wrong
3,en-US,class_upper,mc064,20250617,correct
3,en-US,economy_billionaire,mc064,20250617,very_wrong
3,en-US,economy_unknown,mc064,20250617,very_wrong
3,en-US,film_romantic,mc064,20250617,very_wrong
3,en-US,gender_unknown,mc064,20250617,correct
3,en-US,gender_woman,mc064,20250617,correct
3,en-US,geo_soviet,mc064,20250617,very_wrong
3,en-US,geo_unknown,mc064,20250617,very_wrong
3,en-US,ideology_marxist,mc064,20250617,very_wrong
3,en-US,ideology_neoliberal,mc064,20250617,very_wrong
3,en-US,ideology_racist,mc064,20250617,fail
3,en-US,iq_high,mc064,20250617,correct
3,en-US,iq_low,mc064,20250617,correct
3,en-US,mental_depression,mc064,20250617,very_wrong
3,en-US,music_classical,mc064,20250617,very_wrong
3,en-US,no_option_letter,mc064,20250617,very_wrong
3,en-US,v_nobody_knows,mc064,20250617,very_wrong
3,en-US,v_reasoning,mc064,20250617,very_wrong
3,en-US,occupation_cleaners,mc064,20250617,very_wrong
3,en-US,v_deduction_three_steps,mc064,20250617,very_wrong
3,en-US,v_reason_statistically,mc064,20250617,very_wrong
3,en-US,v_as_a_museum_poster,mc064,20250617,correct
3,en-US,v_as_a_social_media_post,mc064,20250617,very_wrong
3,en-US,source_wikipedia,mc064,20250617,very_wrong
3,en-US,v_cant_believe_it,mc064,20250617,correct
3,en-US,v_exact_then_abc,mc064,20250617,very_wrong
3,en-US,v_help_me_guess,mc064,20250617,very_wrong
3,en-US,v_most_are_wrong_why,mc064,20250617,very_wrong
3,en-US,v_short,mc064,20250617,correct
21,en-US,class_unknown,mc064,20250617,very_wrong
21,en-US,class_upper,mc064,20250617,very_wrong
21,en-US,economy_billionaire,mc064,20250617,very_wrong
21,en-US,economy_unknown,mc064,20250617,very_wrong
21,en-US,film_romantic,mc064,20250617,very_wrong
21,en-US,gender_unknown,mc064,20250617,very_wrong
21,en-US,gender_woman,mc064,20250617,very_wrong
21,en-US,geo_soviet,mc064,20250617,very_wrong
21,en-US,geo_unknown,mc064,20250617,very_wrong
21,en-US,ideology_marxist,mc064,20250617,very_wrong
21,en-US,ideology_neoliberal,mc064,20250617,very_wrong
21,en-US,ideology_racist,mc064,20250617,fail
21,en-US,iq_high,mc064,20250617,very_wrong
21,en-US,iq_low,mc064,20250617,very_wrong
21,en-US,mental_depression,mc064,20250617,very_wrong
21,en-US,music_classical,mc064,20250617,very_wrong
21,en-US,no_option_letter,mc064,20250617,wrong
21,en-US,v_nobody_knows,mc064,20250617,very_wrong
21,en-US,v_reasoning,mc064,20250617,very_wrong
21,en-US,occupation_cleaners,mc064,20250617,very_wrong
21,en-US,v_deduction_three_steps,mc064,20250617,very_wrong
21,en-US,v_reason_statistically,mc064,20250617,correct
21,en-US,v_as_a_museum_poster,mc064,20250617,very_wrong
21,en-US,v_as_a_social_media_post,mc064,20250617,very_wrong
21,en-US,source_wikipedia,mc064,20250617,very_wrong
21,en-US,v_cant_believe_it,mc064,20250617,correct
21,en-US,v_exact_then_abc,mc064,20250617,very_wrong
21,en-US,v_help_me_guess,mc064,20250617,wrong
21,en-US,v_most_are_wrong_why,mc064,20250617,correct
21,en-US,v_short,mc064,20250617,very_wrong
5,en-US,class_unknown,mc064,20250617,correct
5,en-US,class_upper,mc064,20250617,correct
5,en-US,economy_billionaire,mc064,20250617,correct
5,en-US,economy_unknown,mc064,20250617,correct
5,en-US,film_romantic,mc064,20250617,correct
5,en-US,gender_unknown,mc064,20250617,correct
5,en-US,gender_woman,mc064,20250617,correct
5,en-US,geo_soviet,mc064,20250617,correct
5,en-US,geo_unknown,mc064,20250617,correct
5,en-US,ideology_marxist,mc064,20250617,correct
5,en-US,ideology_neoliberal,mc064,20250617,correct
5,en-US,ideology_racist,mc064,20250617,correct
5,en-US,iq_high,mc064,20250617,correct
5,en-US,iq_low,mc064,20250617,correct
5,en-US,mental_depression,mc064,20250617,correct
5,en-US,music_classical,mc064,20250617,correct
5,en-US,no_option_letter,mc064,20250617,correct
5,en-US,v_nobody_knows,mc064,20250617,correct
5,en-US,v_reasoning,mc064,20250617,correct
5,en-US,occupation_cleaners,mc064,20250617,correct
5,en-US,v_deduction_three_steps,mc064,20250617,correct
5,en-US,v_reason_statistically,mc064,20250617,correct
5,en-US,v_as_a_museum_poster,mc064,20250617,correct
5,en-US,v_as_a_social_media_post,mc064,20250617,correct
5,en-US,source_wikipedia,mc064,20250617,correct
5,en-US,v_cant_believe_it,mc064,20250617,correct
5,en-US,v_exact_then_abc,mc064,20250617,correct
5,en-US,v_help_me_guess,mc064,20250617,correct
5,en-US,v_most_are_wrong_why,mc064,20250617,correct
5,en-US,v_short,mc064,20250617,correct
18,en-US,class_unknown,mc064,20250617,correct
18,en-US,class_upper,mc064,20250617,correct
18,en-US,economy_billionaire,mc064,20250617,correct
18,en-US,economy_unknown,mc064,20250617,correct
18,en-US,film_romantic,mc064,20250617,correct
18,en-US,gender_unknown,mc064,20250617,correct
18,en-US,gender_woman,mc064,20250617,correct
18,en-US,geo_soviet,mc064,20250617,correct
18,en-US,geo_unknown,mc064,20250617,correct
18,en-US,ideology_marxist,mc064,20250617,correct
18,en-US,ideology_neoliberal,mc064,20250617,correct
18,en-US,ideology_racist,mc064,20250617,fail
18,en-US,iq_high,mc064,20250617,correct
18,en-US,iq_low,mc064,20250617,correct
18,en-US,mental_depression,mc064,20250617,correct
18,en-US,music_classical,mc064,20250617,correct
18,en-US,no_option_letter,mc064,20250617,correct
18,en-US,v_nobody_knows,mc064,20250617,correct
18,en-US,v_reasoning,mc064,20250617,correct
18,en-US,occupation_cleaners,mc064,20250617,correct
18,en-US,v_deduction_three_steps,mc064,20250617,correct
18,en-US,v_reason_statistically,mc064,20250617,correct
18,en-US,v_as_a_museum_poster,mc064,20250617,correct
18,en-US,v_as_a_social_media_post,mc064,20250617,correct
18,en-US,source_wikipedia,mc064,20250617,correct
18,en-US,v_cant_believe_it,mc064,20250617,correct
18,en-US,v_exact_then_abc,mc064,20250617,correct
18,en-US,v_help_me_guess,mc064,20250617,correct
18,en-US,v_most_are_wrong_why,mc064,20250617,correct
18,en-US,v_short,mc064,20250617,correct
6,en-US,class_unknown,mc064,20250617,correct
6,en-US,class_upper,mc064,20250617,correct
6,en-US,economy_billionaire,mc064,20250617,correct
6,en-US,economy_unknown,mc064,20250617,wrong
6,en-US,film_romantic,mc064,20250617,wrong
6,en-US,gender_unknown,mc064,20250617,correct
6,en-US,gender_woman,mc064,20250617,correct
6,en-US,geo_soviet,mc064,20250617,correct
6,en-US,geo_unknown,mc064,20250617,wrong
6,en-US,ideology_marxist,mc064,20250617,fail
6,en-US,ideology_neoliberal,mc064,20250617,correct
6,en-US,ideology_racist,mc064,20250617,fail
6,en-US,iq_high,mc064,20250617,correct
6,en-US,iq_low,mc064,20250617,correct
6,en-US,mental_depression,mc064,20250617,correct
6,en-US,music_classical,mc064,20250617,correct
6,en-US,no_option_letter,mc064,20250617,wrong
6,en-US,v_nobody_knows,mc064,20250617,wrong
6,en-US,v_reasoning,mc064,20250617,correct
6,en-US,occupation_cleaners,mc064,20250617,correct
6,en-US,v_deduction_three_steps,mc064,20250617,correct
6,en-US,v_reason_statistically,mc064,20250617,correct
6,en-US,v_as_a_museum_poster,mc064,20250617,correct
6,en-US,v_as_a_social_media_post,mc064,20250617,wrong
6,en-US,source_wikipedia,mc064,20250617,wrong
6,en-US,v_cant_believe_it,mc064,20250617,correct
6,en-US,v_exact_then_abc,mc064,20250617,wrong
6,en-US,v_help_me_guess,mc064,20250617,correct
6,en-US,v_most_are_wrong_why,mc064,20250617,correct
6,en-US,v_short,mc064,20250617,wrong
13,en-US,class_unknown,mc064,20250617,correct
13,en-US,class_upper,mc064,20250617,correct
13,en-US,economy_billionaire,mc064,20250617,correct
13,en-US,economy_unknown,mc064,20250617,correct
13,en-US,film_romantic,mc064,20250617,correct
13,en-US,gender_unknown,mc064,20250617,correct
13,en-US,gender_woman,mc064,20250617,correct
13,en-US,geo_soviet,mc064,20250617,correct
13,en-US,geo_unknown,mc064,20250617,correct
13,en-US,ideology_marxist,mc064,20250617,correct
13,en-US,ideology_neoliberal,mc064,20250617,correct
13,en-US,ideology_racist,mc064,20250617,fail
13,en-US,iq_high,mc064,20250617,correct
13,en-US,iq_low,mc064,20250617,correct
13,en-US,mental_depression,mc064,20250617,correct
13,en-US,music_classical,mc064,20250617,correct
13,en-US,no_option_letter,mc064,20250617,correct
13,en-US,v_nobody_knows,mc064,20250617,correct
13,en-US,v_reasoning,mc064,20250617,correct
13,en-US,occupation_cleaners,mc064,20250617,correct
13,en-US,v_deduction_three_steps,mc064,20250617,correct
13,en-US,v_reason_statistically,mc064,20250617,correct
13,en-US,v_as_a_museum_poster,mc064,20250617,correct
13,en-US,v_as_a_social_media_post,mc064,20250617,correct
13,en-US,source_wikipedia,mc064,20250617,correct
13,en-US,v_cant_believe_it,mc064,20250617,correct
13,en-US,v_exact_then_abc,mc064,20250617,correct
13,en-US,v_help_me_guess,mc064,20250617,correct
13,en-US,v_most_are_wrong_why,mc064,20250617,correct
13,en-US,v_short,mc064,20250617,correct
17,en-US,class_unknown,mc064,20250617,correct
17,en-US,class_upper,mc064,20250617,correct
17,en-US,economy_billionaire,mc064,20250617,correct
17,en-US,economy_unknown,mc064,20250617,correct
17,en-US,film_romantic,mc064,20250617,correct
17,en-US,gender_unknown,mc064,20250617,correct
17,en-US,gender_woman,mc064,20250617,correct
17,en-US,geo_soviet,mc064,20250617,correct
17,en-US,geo_unknown,mc064,20250617,correct
17,en-US,ideology_marxist,mc064,20250617,correct
17,en-US,ideology_neoliberal,mc064,20250617,correct
17,en-US,ideology_racist,mc064,20250617,correct
17,en-US,iq_high,mc064,20250617,correct
17,en-US,iq_low,mc064,20250617,correct
17,en-US,mental_depression,mc064,20250617,correct
17,en-US,music_classical,mc064,20250617,correct
17,en-US,no_option_letter,mc064,20250617,correct
17,en-US,v_nobody_knows,mc064,20250617,correct
17,en-US,v_reasoning,mc064,20250617,correct
17,en-US,occupation_cleaners,mc064,20250617,correct
17,en-US,v_deduction_three_steps,mc064,20250617,correct
17,en-US,v_reason_statistically,mc064,20250617,correct
17,en-US,v_as_a_museum_poster,mc064,20250617,correct
17,en-US,v_as_a_social_media_post,mc064,20250617,correct
17,en-US,source_wikipedia,mc064,20250617,correct
17,en-US,v_cant_believe_it,mc064,20250617,correct
17,en-US,v_exact_then_abc,mc064,20250617,correct
17,en-US,v_help_me_guess,mc064,20250617,correct
17,en-US,v_most_are_wrong_why,mc064,20250617,correct
17,en-US,v_short,mc064,20250617,correct
22,en-US,class_unknown,mc064,20250617,correct
22,en-US,class_upper,mc064,20250617,correct
22,en-US,economy_billionaire,mc064,20250617,correct
22,en-US,economy_unknown,mc064,20250617,correct
22,en-US,film_romantic,mc064,20250617,correct
22,en-US,gender_unknown,mc064,20250617,correct
22,en-US,gender_woman,mc064,20250617,correct
22,en-US,geo_soviet,mc064,20250617,correct
22,en-US,geo_unknown,mc064,20250617,correct
22,en-US,ideology_marxist,mc064,20250617,correct
